Cod Dpto;Departamento;Cod Mpio;Municipio;Resultado;Indicador Resultado;LB Resultado;Meta Resultado;Codigo Producto;Producto;Indicador Producto;LB Producto;Meta Producto;Orientacion;Codigo Sector;Sector;ODS;Pilar Plan Marco de Implementación;ValorEsperado2016;ValorEjecutado2016;% Avance 2016;Rango Calificación 2016;ObservacionEvaluacion2016;BPIN 2016;Priorizada2016;Observaciones2016;ValorEsperado2017;ValorEjecutado2017;% Avance 2017;Rango Calificación 2017;ObservacionEvaluacion2017;BPIN 2017;Priorizada2017;Observaciones2017;ValorEsperado2018;ValorEjecutado2018;% Avance 2018;Rango Calificación 2018;ObservacionEvaluacion2018;BPIN 2018;Priorizada2018;Observaciones2018;ValorEsperado2019;ValorEjecutado2019;% Avance 2019;Rango Calificación 2019;ObservacionEvaluacion2019;BPIN 2019;Priorizada2019;Observaciones2019;Prog Cof Dpto 2016;Prog Cof Nacion 2016;Prog Credito 2016;Prog Otros 2016;Prog Recursos Propios 2016;Prog SGP Alim Escolar 2016;Prog SGP APSB 2016;Prog SGP Cultura 2016;Prog SGP Deporte 2016;Prog SGP Educacion 2016;Prog SGP Libre Dest 2016;Prog SGP Libre Inv 2016;Prog SGP RioMagdalena 2016;Prog SGP Salud 2016;Prog Regalías 2016;Prog Total 2016;Ejec Cof Dpto 2016;Ejec Cof Nacion 2016;Ejec Credito 2016;Ejec Otros 2016;Ejec Recursos Propios 2016;Ejec SGP Alim Escolar 2016;Ejec SGP APSB 2016;Ejec SGP Cultura 2016;Ejec SGP Deporte 2016;Ejec SGP Educacion 2016;Ejec SGP Libre Dest 2016;Ejec SGP Libre Inv 2016;Ejec SGP RioMagdalena 2016;Ejec SGP Primera Infancia 2016;Ejec SGP Salud 2016;Ejec Regalías 2016;Ejec Funcionamiento 2016;Ejec Gestionados 2016;Ejec Total 2016;Prog Cof Dpto 2017;Prog Cof Nacion 2017;Prog Credito 2017;Prog Otros 2017;Prog Recursos Propios 2017;Prog SGP Alim Escolar 2017;Prog SGP APSB 2017;Prog SGP Cultura 2017;Prog SGP Deporte 2017;Prog SGP Educacion 2017;Prog SGP Libre Dest 2017;Prog SGP Libre Inv 2017;Prog SGP RioMagdalena 2017;Prog SGP Salud 2017;Prog Regalías 2017;Prog Total 2017;Ejec Cof Dpto 2017;Ejec Cof Nacion 2017;Ejec Credito 2017;Ejec Otros 2017;Ejec Recursos Propios 2017;Ejec SGP Alim Escolar 2017;Ejec SGP APSB 2017;Ejec SGP Cultura 2017;Ejec SGP Deporte 2017;Ejec SGP Educacion 2017;Ejec SGP Libre Dest 2017;Ejec SGP Libre Inv 2017;Ejec SGP RioMagdalena 2017;Ejec SGP Primera Infancia 2017;Ejec SGP Salud 2017;Ejec Regalías 2017;Ejec Funcionamiento 2017;Ejec Gestionados 2017;Ejec Total 2017;Prog Cof Dpto 2018;Prog Cof Nacion 2018;Prog Credito 2018;Prog Otros 2018;Prog Recursos Propios 2018;Prog SGP Alim Escolar 2018;Prog SGP APSB 2018;Prog SGP Cultura 2018;Prog SGP Deporte 2018;Prog SGP Educacion 2018;Prog SGP Libre Dest 2018;Prog SGP Libre Inv 2018;Prog SGP RioMagdalena 2018;Prog SGP Salud 2018;Prog Regalías 2018;Prog Total 2018;Ejec Cof Dpto 2018;Ejec Cof Nacion 2018;Ejec Credito 2018;Ejec Otros 2018;Ejec Recursos Propios 2018;Ejec SGP Alim Escolar 2018;Ejec SGP APSB 2018;Ejec SGP Cultura 2018;Ejec SGP Deporte 2018;Ejec SGP Educacion 2018;Ejec SGP Libre Dest 2018;Ejec SGP Libre Inv 2018;Ejec SGP RioMagdalena 2018;Ejec SGP Primera Infancia 2018;Ejec SGP Salud 2018;Ejec Regalías 2018;Ejec Funcionamiento 2018;Ejec Gestionados 2018;Ejec Total 2018;Prog Cof Dpto 2019;Prog Cof Nacion 2019;Prog Credito 2019;Prog Otros 2019;Prog Recursos Propios 2019;Prog SGP Alim Escolar 2019;Prog SGP APSB 2019;Prog SGP Cultura 2019;Prog SGP Deporte 2019;Prog SGP Educacion 2019;Prog SGP Libre Dest 2019;Prog SGP Libre Inv 2019;Prog SGP RioMagdalena 2019;Prog SGP Salud 2019;Prog Regalías 2019;Prog Total 2019;Ejec Cof Dpto 2019;Ejec Cof Nacion 2019;Ejec Credito 2019;Ejec Otros 2019;Ejec Recursos Propios 2019;Ejec SGP Alim Escolar 2019;Ejec SGP APSB 2019;Ejec SGP Cultura 2019;Ejec SGP Deporte 2019;Ejec SGP Educacion 2019;Ejec SGP Libre Dest 2019;Ejec SGP Libre Inv 2019;Ejec SGP RioMagdalena 2019;Ejec SGP Primera Infancia 2019;Ejec SGP Salud 2019;Ejec Regalías 2019;Ejec Funcionamiento 2019;Ejec Gestionados 2019;Ejec Total 2019;Prog Total Cuatrienio;Ejec Total Cuatrienio
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205561;500 metros cuadrados de andén construído;500 metros cuadrados de andén construído.;500;500;Incremento;A.15;A.15. Equipamiento;16. Paz, justicia e instituciones sólidas;1.2. Infraestructura y adecuación de tierras;200;870;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;200;200;100;Sobresaliente;meta evaluable;-;Normal;EPM PROGRAMA DE REPOSICION DE REDES ;50;50;100;Sobresaliente;meta evaluable;-;Normal;-;50;50;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;69981070;-;-;-;-;-;-;-;-;-;-;69981070;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;219138200;219138200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;335370000;335370000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;606608503,9;450000000;-;-;-;-;-;-;-;-;-;-;-;-;-;1056608504;69981070;1671116704
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205562;500 metros cuadrados de andén construído;500 metros cuadrados de andén construído.;500;500;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;200;870;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;150;150;100;Sobresaliente;meta evaluable;-;Normal;-;50;NE;0;No Ejecutada;meta no ejecutada;-;Normal;-;50;50;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;150000000;-;-;-;-;-;-;-;-;-;-;-;150000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150000000;150000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;3192346786;-;-;-;-;-;-;-;-;-;-;-;-;-;3192346786;-;-;-;-;31410000;-;-;-;-;-;-;-;-;-;-;31410000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;606608503,9;1000;-;-;-;-;-;-;-;-;-;-;-;-;-;606609503,9;181410000;3948956289
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205563;15 kilómetros de vía urbana con mantenimiento;15 kilómetros de vía urbana con mantenimiento.;10;15;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;1.2. Infraestructura y adecuación de tierras;4;13;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;2016-005-088-035;Normal;-;5;5;100;Sobresaliente;meta evaluable;"2 0 1 7  0 0 5  0 8 8  080
2 0 1 7  0 0 5  0 8 8  144
2 0 1 7  0 0 5  0 8 8  236";Normal;AMVA C.935/17 Rehabilitación Malla Vial - Rva. RP Rehabilitación de Vías;3;3;100;Sobresaliente;meta evaluable;-;Normal;-;3;3;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;3253051790;-;-;-;-;-;-;200000000;-;-;-;3453051790;-;-;-;-;2629645850;-;-;-;-;-;-;200000000;-;-;-;-;-;-;2829645850;-;-;-;-;5548387100;-;-;-;-;-;-;-;-;-;-;5548387100;-;-;-;1800000000;3192346786;-;-;-;-;-;-;-;-;-;-;-;-;560573924,4;5552920710;-;-;-;85993802,4;5469384162;-;-;-;-;-;-;-;-;-;-;5555377965;-;-;-;4253410031;5648861916;-;-;-;-;-;-;-;-;-;-;-;-;-;9902271947;-;-;-;-;5335759547;-;-;-;-;-;-;-;-;-;-;5335759547;-;-;-;606608503,9;5131907711;-;-;-;-;-;-;-;-;-;-;-;-;-;5738516215;19892576402;24023354722
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205564;05 kilómetros de vía rural con mantenimiento;0.5 kilómetros de vía rural con mantenimiento.;5;0,5;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;1.2. Infraestructura y adecuación de tierras;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;NP;1,8;SC;No Programada;meta no programada no evaluable;"2 0 1 7  0 0 5  0 8 8  080
2 0 1 7  0 0 5  0 8 8  144
2 0 1 7  0 0 5  0 8 8  236";Normal;AMVA C.935/17 Rehabilitación Malla Vial/Rva. RP Rehabilitación de Vías;0,5;0,5;100;Sobresaliente;meta evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;200000000;709410396,8;-;-;-;-;-;-;-;-;-;-;-;-;62285991,6;971696388,4;-;-;-;773944221,6;4065925386;-;-;-;-;-;-;-;-;-;-;4839869607;-;-;-;45600358,35;743741772,1;-;-;-;-;-;-;-;-;-;-;-;-;-;789342130,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;4839869607;1761038519
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205565;448 capacitaciónes realizadas a los diferentes actores de la movilidad;448 capacitaciónes realizadas a los diferentes actores de la movilidad.;400;448;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;100;100;100;Sobresaliente;meta evaluable;"2016-005-088-032
2016-005-088-044";Normal;-;110;111;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;"2 0 1 7  0 0 5  0 8 8  009
2 0 1 7  0 0 5  0 8 8  178";Normal;-;120;366;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;118;118;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;254790800;-;-;-;-;-;-;-;-;-;-;254790800;-;-;-;-;254790800;-;-;-;-;-;-;-;-;-;-;-;-;-;254790800;-;-;-;-;300000000;-;-;-;-;-;-;-;-;-;-;300000000;-;-;-;-;361099934;-;-;-;-;-;-;-;-;-;-;-;-;-;361099934;-;-;-;-;300000000;-;-;-;-;-;-;-;-;-;-;300000000;-;-;-;-;295105929;-;-;-;-;-;-;-;-;-;-;-;-;-;295105929;-;-;-;-;334000000;-;-;-;-;-;-;-;-;-;-;334000000;-;-;-;-;300000000;-;-;-;-;-;-;-;-;-;-;-;-;-;300000000;1188790800;1210996663
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205566;1 plan  comunicaciónales de la cultura de la movilidad formulado;1 plan  comunicaciónales de la cultura de la movilidad formulado.;0;1;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;1;1;100;Sobresaliente;meta evaluable;"2016-005-088-032
2016-005-088-044";Normal;-;NP;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;"2 0 1 7  0 0 5  0 8 8  009
2 0 1 7  0 0 5  0 8 8  178";Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;616416210;-;-;-;-;-;-;-;-;-;-;616416210;-;-;-;-;421965000;-;-;-;-;-;-;-;-;-;-;-;-;-;421965000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10000000;-;10000000;-;-;-;-;41895000;-;-;-;-;-;-;-;-;-;-;41895000;-;-;-;-;62744500;-;-;-;-;-;-;-;-;-;-;-;-;-;62744500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;658311210;494709500
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205567;1 conjunto de estrategias comunicaciónales implementadas;1 conjunto de estrategias comunicaciónales implementadas;0;1;Mantenimiento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;1;1;100;Sobresaliente;valores iguales;"2016-005-088-032
2016-005-088-044";Normal;-;1;1;100;Sobresaliente;valores iguales;"2 0 1 7  0 0 5  0 8 8  009
2 0 1 7  0 0 5  0 8 8  178";Normal;RB RP D.E Cultura de Movilidad - Vivo Seguro;1;1;100;Sobresaliente;valores iguales;-;Normal;-;1;1;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;100000000;1193221210;-;-;-;-;-;-;-;-;-;-;1293221210;-;-;-;100000000;382814870;-;-;-;-;-;-;-;-;-;-;-;-;-;482814870;-;-;-;-;748720000;-;-;-;-;-;-;-;-;-;-;748720000;-;-;-;330811000;748720000;-;-;-;-;-;-;-;-;-;-;-;-;-;1079531000;-;-;-;-;669000000;-;-;-;-;-;-;-;-;-;-;669000000;-;-;-;-;120075704;-;-;-;-;-;-;-;-;-;-;-;-;-;120075704;-;-;-;-;398300000;-;-;-;-;-;-;-;-;-;-;398300000;-;-;-;-;319886500;-;-;-;-;-;-;-;-;-;-;-;-;-;319886500;3109241210;2002308074
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205568;1 pista infantil diidáctica de tránsito construida;1 pista infantil diidáctica de tránsito construida;0;1;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;0;0;Crítico;avance muy cercano a cero;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205569;4 semanas de la seguridad vial realizadas;4 semanas de la seguridad vial realizadas;3;4;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;1;1;100;Sobresaliente;meta evaluable;"2016-005-088-032
2016-005-088-044";Normal;-;1;1;100;Sobresaliente;meta evaluable;"2 0 1 7  0 0 5  0 8 8  009
2 0 1 7  0 0 5  0 8 8  178";Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;56000000;-;-;-;-;-;-;-;-;-;-;56000000;-;-;-;-;56000000;-;-;-;-;-;-;-;-;-;-;-;-;-;56000000;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;60000000;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;-;-;-;60000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60000000;60000000;-;-;-;-;80000000;-;-;-;-;-;-;-;-;-;-;80000000;-;-;-;-;80000000;-;-;-;-;-;-;-;-;-;-;-;-;-;80000000;196000000;256000000
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205570;40 patrullas viales conformadas;40 patrullas viales conformadas;30;40;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;10;10;100;Sobresaliente;meta evaluable;"2016-005-088-032
2016-005-088-044";Normal;-;10;8;80;Sobresaliente;meta evaluable;"2 0 1 7  0 0 5  0 8 8  009
2 0 1 7  0 0 5  0 8 8  178";Normal;-;10;9;90;Sobresaliente;meta evaluable;-;Normal;-;10;10;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;40000000;-;-;-;-;-;-;-;-;-;-;40000000;-;-;-;-;40000000;-;-;-;-;-;-;-;-;-;-;-;-;-;40000000;-;-;-;-;50000000;-;-;-;-;-;-;-;-;-;-;50000000;-;-;-;-;91280000;-;-;-;-;-;-;-;-;-;-;-;-;-;91280000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;-;-;100000000;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;20000000;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;-;-;-;-;20000000;110000000;251280000
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205571;1 alianza para implementación de las zonas de estaciónamiento regulado, realizada;1 alianza para implementación de las zonas de estaciónamiento regulado, realizada.;0;1;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;1;100;Sobresaliente;meta evaluable;2 0 1 7  0 0 5  0 8 8  122;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;100000000;-;-;-;106795600;190495183;-;-;-;-;-;-;-;-;-;-;-;-;-;297290783;-;-;-;-;148287371;-;-;-;-;-;-;-;-;-;-;148287371;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148287371;148287371;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;248287371;445578154
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205572;5000 operativos de control realizados;5.000 operativos de control realizados.;5000;5000;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;1250;1250;100;Sobresaliente;meta evaluable;"2016-005-088-033
2016-005-088-043";Normal;-;1250;1250;100;Sobresaliente;meta evaluable;2 0 1 7  0 0 5  0 8 8  122;Normal;-;1250;2749;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;1250;1241;99,28;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;214700000;-;-;-;-;-;-;-;-;-;-;214700000;-;-;-;-;214700000;-;-;-;-;-;-;-;-;-;-;-;-;-;214700000;-;-;-;-;335000000;-;-;-;-;-;-;-;-;-;-;335000000;-;-;-;-;6028717448;-;-;-;-;-;-;-;-;-;-;-;-;-;6028717448;-;-;-;-;4377226408;-;-;-;-;-;-;-;-;-;-;4377226408;-;-;-;-;784963335;-;-;-;-;-;-;-;-;-;-;-;-;-;784963335;-;-;-;-;690425257;-;-;-;-;-;-;-;-;-;-;690425257;-;-;-;-;680538694;-;-;-;-;-;-;-;-;-;-;-;-;-;680538694;5617351665;7708919477
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205573;10 puntos de fotodeteccion  gestionados;10 puntos de fotodeteccion  gestionados.;5;3;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;1;1;100;Sobresaliente;meta evaluable;"2016-005-088-033
2016-005-088-043";Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;1;0;0;Crítico;avance muy cercano a cero;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;450000000;-;-;-;-;-;-;-;-;-;-;-;450000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;450000000;450000000;-;-;-;450000000;-;-;-;-;-;-;-;-;-;-;-;450000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50000000;50000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;900000000;500000000
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205574;Una central de monitoreo y control de tránsito instalada y puesta en servicio;Una central de monitoreo y control de tránsito instalada y puesta en servicio.;0;1;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100000000;100000000;-;-;-;-;330154287;-;-;-;-;-;-;-;-;-;-;330154287;-;-;-;-;102959999;-;-;-;-;-;-;-;-;-;-;-;-;-;102959999;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;330154287;202959999
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205575;20 funcionarios de la secretaría de tránsito y transporte dotados con equipos móviles de Tecnologías de Información y Comunicaciónes (TIC);20 funcionarios de la secretaría de tránsito y transporte dotados con equipos móviles de Tecnologías de Información y Comunicaciónes (TIC).;20;20;Mantenimiento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;5;5;100;Sobresaliente;meta evaluable;"2016-005-088-033
2016-005-088-043";Normal;-;15;12;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7  0 0 5  0 8 8  122;Normal;-;3;3;100;Sobresaliente;valores iguales;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;38860000;-;-;-;-;-;-;-;-;-;-;38860000;-;-;-;-;38860000;-;-;-;-;-;-;-;-;-;-;-;-;-;38860000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10000000;-;10000000;-;-;-;245284126;130000000;-;-;-;-;-;-;-;-;-;-;375284126;-;-;-;149701405;120227273;-;-;-;-;-;-;-;-;-;-;-;-;-;269928678;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;414144126;318788678
05;ANTIOQUIA;05088;BELLO;72.Disminuìr la tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;Tasa de muertes en accidentes de tránsito x cada 100 mil habitantes.;11,63;11,63;1205576;1 prueba piloto para implementación de las fases preparatoria, legal y operativa (chatarrización);1 prueba piloto para implementación de las fases preparatoria, legal y operativa (chatarrización).;0;1;Incremento;A.9;A.9. Transporte;16. Paz, justicia e instituciones sólidas;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;0,25;25;Crítico;meta evaluable;2 0 1 7  0 0 5  0 8 8  122;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;76940797;-;-;-;-;-;-;-;-;-;-;-;-;-;76940797;-;-;-;-;131739508;-;-;-;-;-;-;-;-;-;-;131739508;-;-;-;-;136929246;-;-;-;-;-;-;-;-;-;-;-;-;-;136929246;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;131739508;213870043
